"Protein_ID","UniProt_ID","Identity","Alignment_length","E_value","Bit_score","UniProt_accession"
"KAK6000759.1","tr|A0ABR0T941|A0ABR0T941_AURPU",100,385,7.99e-274,741,"A0ABR0T941"
"KAK6001498.1","tr|A0ABR0TAP0|A0ABR0TAP0_AURPU",100,378,3.26e-274,741,"A0ABR0TAP0"
"KAK6001812.1","tr|A0ABR0TBY6|A0ABR0TBY6_AURPU",100,425,1.26e-272,741,"A0ABR0TBY6"
"KAK6003309.1","tr|A0ABR0TGC2|A0ABR0TGC2_AURPU",100,391,1.81e-273,741,"A0ABR0TGC2"
"KAK6008152.1","tr|A0ABR0TVP2|A0ABR0TVP2_AURPU",100,366,1.27e-274,741,"A0ABR0TVP2"
"KAK6008435.1","tr|A0ABR0TX38|A0ABR0TX38_AURPU",100,371,1.89e-274,741,"A0ABR0TX38"
"KAK6008519.1","tr|A0ABR0TVM0|A0ABR0TVM0_AURPU",100,375,2.58e-274,741,"A0ABR0TVM0"
"CAC9888124.1","tr|A0ABR0TPE0|A0ABR0TPE0_AURPU",92.5,399,2.56e-272,741,"A0ABR0TPE0"
"CAD0046867.1","tr|A0ABR0TPX8|A0ABR0TPX8_AURPU",93.7,396,1.09e-272,741,"A0ABR0TPX8"
"KAK5999363.1","tr|A0ABR0T4I5|A0ABR0T4I5_AURPU",100,369,6.56e-274,740,"A0ABR0T4I5"
"KAK6003214.1","tr|A0ABR0TFJ7|A0ABR0TFJ7_AURPU",100,379,1.01e-273,740,"A0ABR0TFJ7"
"THV64214.1","tr|A0ABR0TQN4|A0ABR0TQN4_AURPU",91.1,428,1.66e-271,739,"A0ABR0TQN4"
"THY35779.1","tr|A0ABR0TST1|A0ABR0TST1_AURPU",85.7,463,7.6e-270,739,"A0ABR0TST1"
"KAK5999939.1","tr|A0ABR0T6G8|A0ABR0T6G8_AURPU",100,369,1.88e-273,739,"A0ABR0T6G8"
"KAK6001463.1","tr|A0ABR0TAJ9|A0ABR0TAJ9_AURPU",100,381,2.38e-273,739,"A0ABR0TAJ9"
"KAK6002451.1","tr|A0ABR0TET6|A0ABR0TET6_AURPU",100,378,1.88e-273,739,"A0ABR0TET6"
"KAK6003936.1","tr|A0ABR0TJ53|A0ABR0TJ53_AURPU",100,354,4.09e-274,739,"A0ABR0TJ53"
"KAK6004336.1","tr|A0ABR0TIR5|A0ABR0TIR5_AURPU",100,390,6.83e-273,739,"A0ABR0TIR5"
"KAK6004475.1","tr|A0ABR0TKQ6|A0ABR0TKQ6_AURPU",100,373,1.81e-273,739,"A0ABR0TKQ6"
"KAK6004817.1","tr|A0ABR0TK74|A0ABR0TK74_AURPU",100,365,9.67999999999999e-274,739,"A0ABR0TK74"
"KAK6005533.1","tr|A0ABR0TM70|A0ABR0TM70_AURPU",100,343,2.45e-274,739,"A0ABR0TM70"
"CAD0044797.1","tr|A0ABR0TG47|A0ABR0TG47_AURPU",91,422,1.31e-271,739,"A0ABR0TG47"
"KAK5999985.1","tr|A0ABR0T6B9|A0ABR0T6B9_AURPU",100,357,1.04e-273,738,"A0ABR0T6B9"
"KEQ80151.1","tr|A0ABR0TM57|A0ABR0TM57_AURPU",97.4,381,1.96e-272,737,"A0ABR0TM57"
"THY36586.1","tr|A0ABR0TPC2|A0ABR0TPC2_AURPU",97.1,380,8.21e-271,737,"A0ABR0TPC2"
"KAK5999907.1","tr|A0ABR0T6G0|A0ABR0T6G0_AURPU",100,359,4.97e-273,737,"A0ABR0T6G0"
"KAK6000611.1","tr|A0ABR0T9E3|A0ABR0T9E3_AURPU",100,368,7.08e-273,737,"A0ABR0T9E3"
"KAK6000654.1","tr|A0ABR0T8S8|A0ABR0T8S8_AURPU",100,370,8.28e-273,737,"A0ABR0T8S8"
"KAK6001252.1","tr|A0ABR0TAW7|A0ABR0TAW7_AURPU",100,401,9.28e-272,737,"A0ABR0TAW7"
"KAK6004198.1","tr|A0ABR0TID8|A0ABR0TID8_AURPU",100,388,4.8e-272,737,"A0ABR0TID8"
"KAK6006657.1","tr|A0ABR0TQQ7|A0ABR0TQQ7_AURPU",100,370,8.28e-273,737,"A0ABR0TQQ7"
"THW70465.1","tr|A0ABR0TE54|A0ABR0TE54_AURPU",98.9,614,5.82e-263,736,"A0ABR0TE54"
"THV86678.1","tr|A0ABR0TTZ8|A0ABR0TTZ8_AURPU",88.1,444,9.42e-269,736,"A0ABR0TTZ8"
"THX58480.1","tr|A0ABR0TNF0|A0ABR0TNF0_AURPU",92.8,390,4.4e-271,736,"A0ABR0TNF0"
"THZ41568.1","tr|A0ABR0TT32|A0ABR0TT32_AURPU",93.6,362,6.56e-272,736,"A0ABR0TT32"
"THZ65672.1","tr|A0ABR0T6X9|A0ABR0T6X9_AURPU",94.6,386,1.11e-269,736,"A0ABR0T6X9"
"KAK5999421.1","tr|A0ABR0T638|A0ABR0T638_AURPU",100,384,4.99e-272,736,"A0ABR0T638"
"KAK6002126.1","tr|A0ABR0TDK3|A0ABR0TDK3_AURPU",100,371,2.57e-272,736,"A0ABR0TDK3"
"KAK6002314.1","tr|A0ABR0TCZ2|A0ABR0TCZ2_AURPU",100,345,4.75e-273,736,"A0ABR0TCZ2"
"KAK6003088.1","tr|A0ABR0TF89|A0ABR0TF89_AURPU",100,376,3.8e-272,736,"A0ABR0TF89"
"KAK6004101.1","tr|A0ABR0TJM2|A0ABR0TJM2_AURPU",100,393,2.03e-271,736,"A0ABR0TJM2"
"CAD0051841.1","tr|A0ABR0TKE5|A0ABR0TKE5_AURPU",92.4,410,2.72e-271,736,"A0ABR0TKE5"
"KEQ86022.1","tr|A0ABR0TBE2|A0ABR0TBE2_AURPU",97.1,380,1.49e-271,735,"A0ABR0TBE2"
"KAK6000064.1","tr|A0ABR0T6J2|A0ABR0T6J2_AURPU",100,357,1.73e-272,735,"A0ABR0T6J2"
"KAK6002293.1","tr|A0ABR0TCX8|A0ABR0TCX8_AURPU",100,364,3e-272,735,"A0ABR0TCX8"
"KAK6003452.1","tr|A0ABR0TG80|A0ABR0TG80_AURPU",100,365,3.24e-272,735,"A0ABR0TG80"
"KAK6004819.1","tr|A0ABR0TK32|A0ABR0TK32_AURPU",100,362,3.64e-272,735,"A0ABR0TK32"
"KAK6005598.1","tr|A0ABR0TMC4|A0ABR0TMC4_AURPU",100,348,8.54e-273,735,"A0ABR0TMC4"
"KAK6007970.1","tr|A0ABR0TVV3|A0ABR0TVV3_AURPU",100,400,4.96e-271,735,"A0ABR0TVV3"
"CAD0022826.1","tr|A0ABR0T7E3|A0ABR0T7E3_AURPU",89.9,415,5.6e-270,735,"A0ABR0T7E3"
"KAK6000013.1","tr|A0ABR0T6F4|A0ABR0T6F4_AURPU",100,367,7.65e-272,734,"A0ABR0T6F4"
"KAK6000843.1","tr|A0ABR0T8S5|A0ABR0T8S5_AURPU",100,370,1.95e-271,734,"A0ABR0T8S5"
"KAK6006824.1","tr|A0ABR0TQV0|A0ABR0TQV0_AURPU",100,363,1.13e-271,734,"A0ABR0TQV0"
"KEQ84181.1","tr|A0ABR0T723|A0ABR0T723_AURPU",89.5,410,5.16e-270,733,"A0ABR0T723"
"KAK5999636.1","tr|A0ABR0T6L4|A0ABR0T6L4_AURPU",100,459,3.84e-268,733,"A0ABR0T6L4"
"KAK6000846.1","tr|A0ABR0TA70|A0ABR0TA70_AURPU",100,382,9.99999999999999e-271,733,"A0ABR0TA70"
"KAK6001446.1","tr|A0ABR0TBZ3|A0ABR0TBZ3_AURPU",100,367,4.42e-271,733,"A0ABR0TBZ3"
"KAK6002131.1","tr|A0ABR0TCF7|A0ABR0TCF7_AURPU",100,367,2.19e-271,733,"A0ABR0TCF7"
"KAK6003721.1","tr|A0ABR0TGZ9|A0ABR0TGZ9_AURPU",100,372,6.54e-271,733,"A0ABR0TGZ9"
"KAK6003883.1","tr|A0ABR0THG7|A0ABR0THG7_AURPU",100,381,9.28999999999999e-271,733,"A0ABR0THG7"
"KAK6005542.1","tr|A0ABR0TMZ8|A0ABR0TMZ8_AURPU",100,380,6.05e-271,733,"A0ABR0TMZ8"
"KAK6006563.1","tr|A0ABR0TQ45|A0ABR0TQ45_AURPU",100,371,3e-271,733,"A0ABR0TQ45"
"KAK6008039.1","tr|A0ABR0TU97|A0ABR0TU97_AURPU",100,370,3.94e-271,733,"A0ABR0TU97"
"THW54660.1","tr|A0ABR0TLK9|A0ABR0TLK9_AURPU",96,374,5.71e-269,732,"A0ABR0TLK9"
"THW66650.1","tr|A0ABR0T9Q3|A0ABR0T9Q3_AURPU",90.7,388,8.72e-269,732,"A0ABR0T9Q3"
"THX25156.1","tr|A0ABR0TQ82|A0ABR0TQ82_AURPU",90.3,411,4.02e-260,732,"A0ABR0TQ82"
"TIA62568.1","tr|A0ABR0TUE2|A0ABR0TUE2_AURPU",93.9,379,1.49e-270,732,"A0ABR0TUE2"
"KAK6000911.1","tr|A0ABR0TA67|A0ABR0TA67_AURPU",100,454,5.28e-268,732,"A0ABR0TA67"
"KAK6001613.1","tr|A0ABR0TAZ9|A0ABR0TAZ9_AURPU",100,363,6.53e-271,732,"A0ABR0TAZ9"
"KAK6002864.1","tr|A0ABR0TEL8|A0ABR0TEL8_AURPU",100,356,3.77e-271,732,"A0ABR0TEL8"
"KAK6004645.1","tr|A0ABR0TL49|A0ABR0TL49_AURPU",100,363,4.59e-271,732,"A0ABR0TL49"
"KAK6006506.1","tr|A0ABR0TQX3|A0ABR0TQX3_AURPU",100,445,3.76e-268,732,"A0ABR0TQX3"
"KAK6006543.1","tr|A0ABR0TQ17|A0ABR0TQ17_AURPU",100,379,2.28e-270,732,"A0ABR0TQ17"
"KAK6008112.1","tr|A0ABR0TUX3|A0ABR0TUX3_AURPU",100,369,1.04e-270,732,"A0ABR0TUX3"
"KEQ88883.1","tr|A0ABR0TI18|A0ABR0TI18_AURPU",93.5,387,1.22e-269,731,"A0ABR0TI18"
"THW86819.1","tr|A0ABR0TJZ7|A0ABR0TJZ7_AURPU",90.9,395,2.57e-268,731,"A0ABR0TJZ7"
"KAK6000025.1","tr|A0ABR0T7N2|A0ABR0T7N2_AURPU",100,373,2.03e-270,731,"A0ABR0T7N2"
"KAK6001380.1","tr|A0ABR0TAC1|A0ABR0TAC1_AURPU",100,376,5.17e-270,731,"A0ABR0TAC1"
"KAK6001910.1","tr|A0ABR0TDA9|A0ABR0TDA9_AURPU",100,381,3.78e-270,731,"A0ABR0TDA9"
"KAK6002518.1","tr|A0ABR0TDJ9|A0ABR0TDJ9_AURPU",100,395,1.12e-269,731,"A0ABR0TDJ9"
"KAK6003338.1","tr|A0ABR0TFX7|A0ABR0TFX7_AURPU",100,373,2.88e-270,731,"A0ABR0TFX7"
"KAK6004784.1","tr|A0ABR0TK51|A0ABR0TK51_AURPU",100,373,4.09e-270,731,"A0ABR0TK51"
"KAK6005834.1","tr|A0ABR0TN41|A0ABR0TN41_AURPU",100,381,5.37e-270,731,"A0ABR0TN41"
"KAK6005887.1","tr|A0ABR0TP24|A0ABR0TP24_AURPU",100,435,2.48e-268,731,"A0ABR0TP24"
"KAK6007038.1","tr|A0ABR0TRF4|A0ABR0TRF4_AURPU",100,361,1.13e-270,731,"A0ABR0TRF4"
"KAK6007575.1","tr|A0ABR0TSY7|A0ABR0TSY7_AURPU",100,368,2.77e-270,731,"A0ABR0TSY7"
"THY45428.1","tr|A0ABR0T9W6|A0ABR0T9W6_AURPU",93.4,381,2.32e-269,730,"A0ABR0T9W6"
"KAK6001984.1","tr|A0ABR0TC10|A0ABR0TC10_AURPU",100,394,2.98e-269,730,"A0ABR0TC10"
"KAK6002898.1","tr|A0ABR0TEP8|A0ABR0TEP8_AURPU",100,367,5.16e-270,730,"A0ABR0TEP8"
"KAK6003623.1","tr|A0ABR0TGQ5|A0ABR0TGQ5_AURPU",100,415,1.52e-268,730,"A0ABR0TGQ5"
"KAK6003911.1","tr|A0ABR0TIK6|A0ABR0TIK6_AURPU",100,358,1.8e-270,730,"A0ABR0TIK6"
"KEQ81943.1","tr|A0ABR0T9F7|A0ABR0T9F7_AURPU",95.5,401,1.59e-268,729,"A0ABR0T9F7"
"KEQ82337.1","tr|A0ABR0TJB2|A0ABR0TJB2_AURPU",91.7,384,2.76e-269,729,"A0ABR0TJB2"
"THX38050.1","tr|A0ABR0TDB3|A0ABR0TDB3_AURPU",92.3,379,1.95e-268,729,"A0ABR0TDB3"
"KAK6000973.1","tr|A0ABR0T958|A0ABR0T958_AURPU",100,389,5.79e-269,729,"A0ABR0T958"
"KAK6002038.1","tr|A0ABR0TC59|A0ABR0TC59_AURPU",100,342,1.47e-270,729,"A0ABR0TC59"
"KAK6003713.1","tr|A0ABR0TH02|A0ABR0TH02_AURPU",100,384,3.92e-269,729,"A0ABR0TH02"
"KAK6004392.1","tr|A0ABR0TJ75|A0ABR0TJ75_AURPU",100,387,4.96e-269,729,"A0ABR0TJ75"
"CAC9893970.1","tr|A0ABR0TJW8|A0ABR0TJW8_AURPU",95.6,385,3.26e-269,729,"A0ABR0TJW8"
"KEQ84275.1","tr|A0ABR0TQR1|A0ABR0TQR1_AURPU",91.4,383,1.48e-268,728,"A0ABR0TQR1"
"OBW66430.1","tr|A0ABR0TJX2|A0ABR0TJX2_AURPU",98.9,378,2.11e-262,728,"A0ABR0TJX2"
"THX26984.1","tr|A0ABR0TM10|A0ABR0TM10_AURPU",97,361,7.13e-269,728,"A0ABR0TM10"
"KAK6000052.1","tr|A0ABR0T7H7|A0ABR0T7H7_AURPU",100,367,4.24e-269,728,"A0ABR0T7H7"
"KAK6000540.1","tr|A0ABR0T7X0|A0ABR0T7X0_AURPU",100,338,4.36e-270,728,"A0ABR0T7X0"
"KAK6003780.1","tr|A0ABR0TH67|A0ABR0TH67_AURPU",100,360,1.22e-269,728,"A0ABR0TH67"
"KAK6005370.1","tr|A0ABR0TLQ0|A0ABR0TLQ0_AURPU",100,384,1.12e-268,728,"A0ABR0TLQ0"
"KAK6005459.1","tr|A0ABR0TM30|A0ABR0TM30_AURPU",100,385,8.56e-269,728,"A0ABR0TM30"
"KAK6005901.1","tr|A0ABR0TPU5|A0ABR0TPU5_AURPU",100,361,1.31e-269,728,"A0ABR0TPU5"
"KAK6006155.1","tr|A0ABR0TQL0|A0ABR0TQL0_AURPU",100,359,2.27e-269,728,"A0ABR0TQL0"
"KAK6006541.1","tr|A0ABR0TQ43|A0ABR0TQ43_AURPU",100,396,4.06e-268,728,"A0ABR0TQ43"
"CAD0058970.1","tr|A0ABR0T6G4|A0ABR0T6G4_AURPU",86.9,421,1.27e-267,728,"A0ABR0T6G4"
"THX07027.1","tr|A0ABR0TU31|A0ABR0TU31_AURPU",93.9,379,4.68e-267,727,"A0ABR0TU31"
"KAK6002553.1","tr|A0ABR0TDP2|A0ABR0TDP2_AURPU",100,361,3.77e-269,727,"A0ABR0TDP2"
"KAK6006002.1","tr|A0ABR0TNK1|A0ABR0TNK1_AURPU",100,371,8.23e-269,727,"A0ABR0TNK1"
"KAK6006056.1","tr|A0ABR0TPM9|A0ABR0TPM9_AURPU",100,376,1.22e-268,727,"A0ABR0TPM9"
"OBW67553.1","tr|A0ABR0TNQ7|A0ABR0TNQ7_AURPU",97.3,370,3.1e-268,726,"A0ABR0TNQ7"
"THV78369.1","tr|A0ABR0TTI9|A0ABR0TTI9_AURPU",89.2,399,2.85e-266,726,"A0ABR0TTI9"
"THW68039.1","tr|A0ABR0TTM8|A0ABR0TTM8_AURPU",91.1,405,4.18e-266,726,"A0ABR0TTM8"
"TIA85796.1","tr|A0ABR0TFB4|A0ABR0TFB4_AURPU",91.4,419,3.06e-264,726,"A0ABR0TFB4"
"KAK6001642.1","tr|A0ABR0TBZ0|A0ABR0TBZ0_AURPU",100,335,1.4e-269,726,"A0ABR0TBZ0"
"KAK6002754.1","tr|A0ABR0TEU1|A0ABR0TEU1_AURPU",100,343,1.85e-269,726,"A0ABR0TEU1"
"KAK6004459.1","tr|A0ABR0TJ26|A0ABR0TJ26_AURPU",100,395,1.53e-267,726,"A0ABR0TJ26"
"KAK6005516.1","tr|A0ABR0TN31|A0ABR0TN31_AURPU",100,361,1.08e-268,726,"A0ABR0TN31"
"KAK6005875.1","tr|A0ABR0TPL6|A0ABR0TPL6_AURPU",100,362,1.17e-268,726,"A0ABR0TPL6"
"KAK6006115.1","tr|A0ABR0TQ95|A0ABR0TQ95_AURPU",100,358,6.01e-269,726,"A0ABR0TQ95"
"KAK6006182.1","tr|A0ABR0TP08|A0ABR0TP08_AURPU",100,358,1.21e-268,726,"A0ABR0TP08"
"KAK6008616.1","tr|A0ABR0TXA6|A0ABR0TXA6_AURPU",100,380,4.76e-268,726,"A0ABR0TXA6"
"CAD0047290.1","tr|A0ABR0TFI2|A0ABR0TFI2_AURPU",90.5,419,6.83e-267,726,"A0ABR0TFI2"
"CAR1003441.1","tr|A0ABR0T9C1|A0ABR0T9C1_AURPU",90,418,3.84e-261,726,"A0ABR0T9C1"
"THX75198.1","tr|A0ABR0TPM5|A0ABR0TPM5_AURPU",92.3,417,2.77e-264,725,"A0ABR0TPM5"
"THY27163.1","tr|A0ABR0TD41|A0ABR0TD41_AURPU",96.1,384,5.49e-267,725,"A0ABR0TD41"
"KAK5999473.1","tr|A0ABR0T4R9|A0ABR0T4R9_AURPU",100,506,1.51e-263,725,"A0ABR0T4R9"
"KAK6000929.1","tr|A0ABR0T975|A0ABR0T975_AURPU",100,366,4.58e-268,725,"A0ABR0T975"
"KAK6001470.1","tr|A0ABR0TAK1|A0ABR0TAK1_AURPU",100,358,2.45e-268,725,"A0ABR0TAK1"
"KAK6002558.1","tr|A0ABR0TDP5|A0ABR0TDP5_AURPU",100,383,1.72e-267,725,"A0ABR0TDP5"
"KAK6002992.1","tr|A0ABR0TFU8|A0ABR0TFU8_AURPU",100,373,7.9e-268,725,"A0ABR0TFU8"
"KAK5999446.1","tr|A0ABR0T4U1|A0ABR0T4U1_AURPU",100,359,7.59e-268,724,"A0ABR0T4U1"
"KAK6000992.1","tr|A0ABR0T977|A0ABR0T977_AURPU",100,377,2.18e-267,724,"A0ABR0T977"
"KAK6001567.1","tr|A0ABR0TBR3|A0ABR0TBR3_AURPU",100,369,1.17e-267,724,"A0ABR0TBR3"
"KAK6002702.1","tr|A0ABR0TE37|A0ABR0TE37_AURPU",100,371,9.61e-268,724,"A0ABR0TE37"
"KAK6004265.1","tr|A0ABR0TK57|A0ABR0TK57_AURPU",100,469,1.84e-264,724,"A0ABR0TK57"
"KAK6004268.1","tr|A0ABR0TIL1|A0ABR0TIL1_AURPU",100,356,2.97e-268,724,"A0ABR0TIL1"
"KAK6005960.1","tr|A0ABR0TQ18|A0ABR0TQ18_AURPU",100,367,7.03e-268,724,"A0ABR0TQ18"
"KAK6006046.1","tr|A0ABR0TNN8|A0ABR0TNN8_AURPU",100,355,2.75e-268,724,"A0ABR0TNN8"
"KAK6006195.1","tr|A0ABR0TP31|A0ABR0TP31_AURPU",100,354,3.61e-268,724,"A0ABR0TP31"
"KAK6006687.1","tr|A0ABR0TQT8|A0ABR0TQT8_AURPU",100,370,8.88e-268,724,"A0ABR0TQT8"
"KAK6007280.1","tr|A0ABR0TTW4|A0ABR0TTW4_AURPU",100,354,5.13e-268,724,"A0ABR0TTW4"
"KEQ84486.1","tr|A0ABR0TPW7|A0ABR0TPW7_AURPU",90.8,358,1.94e-267,723,"A0ABR0TPW7"
"OBW63954.1","tr|A0ABR0TRG4|A0ABR0TRG4_AURPU",94.7,377,2.79e-262,723,"A0ABR0TRG4"
"THV76870.1","tr|A0ABR0TTI6|A0ABR0TTI6_AURPU",93.2,384,4.07e-265,723,"A0ABR0TTI6"
"THW02563.1","tr|A0ABR0T853|A0ABR0T853_AURPU",92.4,406,3.38e-265,723,"A0ABR0T853"
"KAK6000448.1","tr|A0ABR0T7N1|A0ABR0T7N1_AURPU",100,386,1.79e-266,723,"A0ABR0T7N1"
"KAK6000544.1","tr|A0ABR0T7X3|A0ABR0T7X3_AURPU",100,523,4.42e-262,723,"A0ABR0T7X3"
"KAK6001237.1","tr|A0ABR0TAV5|A0ABR0TAV5_AURPU",100,380,5.55e-267,723,"A0ABR0TAV5"
"KAK6003038.1","tr|A0ABR0TF33|A0ABR0TF33_AURPU",100,418,2.13e-265,723,"A0ABR0TF33"
"KAK6003440.1","tr|A0ABR0THP3|A0ABR0THP3_AURPU",100,347,8.49e-268,723,"A0ABR0THP3"
"KAK6003568.1","tr|A0ABR0TGK7|A0ABR0TGK7_AURPU",100,368,4.39e-267,723,"A0ABR0TGK7"
"KAK6003836.1","tr|A0ABR0TID6|A0ABR0TID6_AURPU",100,359,1.08e-267,723,"A0ABR0TID6"
"KAK6005366.1","tr|A0ABR0TMN4|A0ABR0TMN4_AURPU",100,389,2.26e-266,723,"A0ABR0TMN4"
"KAK6005774.1","tr|A0ABR0TMZ2|A0ABR0TMZ2_AURPU",100,377,8.87e-267,723,"A0ABR0TMZ2"
"KAK6006303.1","tr|A0ABR0TPC0|A0ABR0TPC0_AURPU",100,361,1.26e-267,723,"A0ABR0TPC0"
"KAK6007196.1","tr|A0ABR0TSR2|A0ABR0TSR2_AURPU",100,357,1.31e-267,723,"A0ABR0TSR2"
"KAK6002748.1","tr|A0ABR0TEA3|A0ABR0TEA3_AURPU",100,345,1.47e-267,722,"A0ABR0TEA3"
"KAK6002918.1","tr|A0ABR0TER8|A0ABR0TER8_AURPU",100,348,1.85e-267,722,"A0ABR0TER8"
"KAK6003897.1","tr|A0ABR0THS4|A0ABR0THS4_AURPU",100,367,8.2e-267,722,"A0ABR0THS4"
"KAK6004254.1","tr|A0ABR0TJ28|A0ABR0TJ28_AURPU",100,365,4.94e-267,722,"A0ABR0TJ28"
"KAK6006212.1","tr|A0ABR0TP39|A0ABR0TP39_AURPU",100,389,4.55e-266,722,"A0ABR0TP39"
"KAK6008277.1","tr|A0ABR0TVD7|A0ABR0TVD7_AURPU",100,346,1.58e-267,722,"A0ABR0TVD7"
"KAK6008466.1","tr|A0ABR0TWZ8|A0ABR0TWZ8_AURPU",100,419,3.27e-265,722,"A0ABR0TWZ8"
"KAK6008675.1","tr|A0ABR0TXK8|A0ABR0TXK8_AURPU",100,379,1.47e-266,722,"A0ABR0TXK8"
"CAD0044792.1","tr|A0ABR0THT9|A0ABR0THT9_AURPU",92.6,405,1.04e-265,722,"A0ABR0THT9"
"CAD0048236.1","tr|A0ABR0TEI5|A0ABR0TEI5_AURPU",87.2,414,1.67e-265,722,"A0ABR0TEI5"
"KEQ80384.1","tr|A0ABR0TGN5|A0ABR0TGN5_AURPU",91.2,422,1.18e-264,721,"A0ABR0TGN5"
"THV87503.1","tr|A0ABR0TJF9|A0ABR0TJF9_AURPU",95.9,363,2.42e-265,721,"A0ABR0TJF9"
"THY28056.1","tr|A0ABR0T6V6|A0ABR0T6V6_AURPU",93.1,389,8.52e-265,721,"A0ABR0T6V6"
"THZ61350.1","tr|A0ABR0T835|A0ABR0T835_AURPU",91.6,358,2.67e-265,721,"A0ABR0T835"
"KAK6001172.1","tr|A0ABR0T9P9|A0ABR0T9P9_AURPU",100,414,4.48e-265,721,"A0ABR0T9P9"
"KAK6002965.1","tr|A0ABR0TG72|A0ABR0TG72_AURPU",100,381,4.93e-266,721,"A0ABR0TG72"
"KAK6003541.1","tr|A0ABR0TGG6|A0ABR0TGG6_AURPU",100,361,1.47e-266,721,"A0ABR0TGG6"
"KAK6005029.1","tr|A0ABR0TKQ1|A0ABR0TKQ1_AURPU",100,365,9.96e-267,721,"A0ABR0TKQ1"
"KAK6006857.1","tr|A0ABR0TQZ4|A0ABR0TQZ4_AURPU",100,350,3.08e-267,721,"A0ABR0TQZ4"
"KAK6007300.1","tr|A0ABR0TTS8|A0ABR0TTS8_AURPU",100,353,3.9e-267,721,"A0ABR0TTS8"
"KAK6008088.1","tr|A0ABR0TUF5|A0ABR0TUF5_AURPU",100,345,4.2e-267,721,"A0ABR0TUF5"
"KAK5999432.1","tr|A0ABR0T4V7|A0ABR0T4V7_AURPU",100,355,1.86e-266,720,"A0ABR0T4V7"
"KAK5999806.1","tr|A0ABR0T5U2|A0ABR0T5U2_AURPU",100,339,5.29e-267,720,"A0ABR0T5U2"
"KAK6005417.1","tr|A0ABR0TLW3|A0ABR0TLW3_AURPU",100,357,1.53e-266,720,"A0ABR0TLW3"
"KAK6005914.1","tr|A0ABR0TNA2|A0ABR0TNA2_AURPU",100,353,1.59e-266,720,"A0ABR0TNA2"
"KAK6006453.1","tr|A0ABR0TPS8|A0ABR0TPS8_AURPU",100,346,9.17e-267,720,"A0ABR0TPS8"
"KAK6007052.1","tr|A0ABR0TRJ7|A0ABR0TRJ7_AURPU",100,350,8.83e-267,720,"A0ABR0TRJ7"
"KAK6008830.1","tr|A0ABR0TXR6|A0ABR0TXR6_AURPU",100,375,8.85e-266,720,"A0ABR0TXR6"
"OBW65341.1","tr|A0ABR0T6E0|A0ABR0T6E0_AURPU",96.4,364,1.2e-257,719,"A0ABR0T6E0"
"THV72440.1","tr|A0ABR0TB82|A0ABR0TB82_AURPU",92.7,371,3.69e-260,719,"A0ABR0TB82"
"THW85070.1","tr|A0ABR0TKT5|A0ABR0TKT5_AURPU",96.9,355,2.07e-265,719,"A0ABR0TKT5"
"KAK5999319.1","tr|A0ABR0T534|A0ABR0T534_AURPU",100,356,4.05e-266,719,"A0ABR0T534"
"KAK5999707.1","tr|A0ABR0T6I8|A0ABR0T6I8_AURPU",100,361,4.22e-266,719,"A0ABR0T6I8"
"KAK6000092.1","tr|A0ABR0T6N7|A0ABR0T6N7_AURPU",100,366,6.23e-266,719,"A0ABR0T6N7"
"KAK6000184.1","tr|A0ABR0T6V8|A0ABR0T6V8_AURPU",100,355,3.75e-266,719,"A0ABR0T6V8"
"KAK6002820.1","tr|A0ABR0TEG9|A0ABR0TEG9_AURPU",100,351,2.74e-266,719,"A0ABR0TEG9"
"KAK6002891.1","tr|A0ABR0TFV2|A0ABR0TFV2_AURPU",100,480,4.04e-262,719,"A0ABR0TFV2"
"KAK6004093.1","tr|A0ABR0TI21|A0ABR0TI21_AURPU",100,350,1.78e-266,719,"A0ABR0TI21"
"KAK6006019.1","tr|A0ABR0TNK6|A0ABR0TNK6_AURPU",100,369,1.12e-265,719,"A0ABR0TNK6"
"KAK6006594.1","tr|A0ABR0TQQ0|A0ABR0TQQ0_AURPU",100,393,5.1e-265,719,"A0ABR0TQQ0"
"KAK6007535.1","tr|A0ABR0TUL0|A0ABR0TUL0_AURPU",100,369,2.81e-263,719,"A0ABR0TUL0"
"KAK6008174.1","tr|A0ABR0TUN5|A0ABR0TUN5_AURPU",100,361,4.22e-266,719,"A0ABR0TUN5"
"CAD0026747.1","tr|A0ABR0TCZ3|A0ABR0TCZ3_AURPU",80.3,478,6.74e-262,719,"A0ABR0TCZ3"
"CAR1028513.1","tr|A0ABR0TVC8|A0ABR0TVC8_AURPU",97.2,461,2.88e-261,719,"A0ABR0TVC8"
"KEQ85537.1","tr|A0ABR0T9B9|A0ABR0T9B9_AURPU",94.3,367,2.74e-265,718,"A0ABR0T9B9"
"KEQ88453.1","tr|A0ABR0TL93|A0ABR0TL93_AURPU",95.7,391,1.25e-264,718,"A0ABR0TL93"
"THZ53723.1","tr|A0ABR0TU56|A0ABR0TU56_AURPU",89.8,412,5.35e-263,718,"A0ABR0TU56"
"KAK6000990.1","tr|A0ABR0T972|A0ABR0T972_AURPU",100,387,1.3e-264,718,"A0ABR0T972"
"KAK6002525.1","tr|A0ABR0TF15|A0ABR0TF15_AURPU",100,405,5.25e-264,718,"A0ABR0TF15"
"KAK6002762.1","tr|A0ABR0TE97|A0ABR0TE97_AURPU",100,361,1.21e-265,718,"A0ABR0TE97"
