accession,organism,pdb_count,pdb_ids
A0ABR0T6M0,Aureobasidium pullulans,0,
A0ABR0TJH8,Aureobasidium pullulans,0,
A0ABR0TKR0,Aureobasidium pullulans,0,
A0ABR0TG98,Aureobasidium pullulans,0,
A0ABR0TTN5,Aureobasidium pullulans,0,
A0ABR0TI05,Aureobasidium pullulans,0,
A0ABR0T5I5,Aureobasidium pullulans,0,
A0ABR0TJJ7,Aureobasidium pullulans,0,
A0ABR0TA00,Aureobasidium pullulans,0,
A0ABR0TW39,Aureobasidium pullulans,0,
A0ABR0TG01,Aureobasidium pullulans,0,
A0ABR0TEE9,Aureobasidium pullulans,0,
A0ABR0TVL1,Aureobasidium pullulans,0,
A0ABR0TVJ1,Aureobasidium pullulans,0,
A0ABR0TGZ0,Aureobasidium pullulans,0,
A0ABR0TBN1,Aureobasidium pullulans,0,
A0ABR0T582,Aureobasidium pullulans,0,
A0ABR0TPL2,Aureobasidium pullulans,0,
A0ABR0TLW5,Aureobasidium pullulans,0,
A0ABR0TBP6,Aureobasidium pullulans,0,
A0ABR0TW07,Aureobasidium pullulans,0,
A0ABR0T5S7,Aureobasidium pullulans,0,
A0ABR0TUZ6,Aureobasidium pullulans,0,
A0ABR0TSA9,Aureobasidium pullulans,0,
A0ABR0TV40,Aureobasidium pullulans,0,
A0ABR0TMS4,Aureobasidium pullulans,0,
A0ABR0TMY6,Aureobasidium pullulans,0,
A0ABR0TJ22,Aureobasidium pullulans,0,
A0ABR0TQM7,Aureobasidium pullulans,0,
A0ABR0TMA5,Aureobasidium pullulans,0,
A0ABR0TCA9,Aureobasidium pullulans,0,
A0ABR0TV24,Aureobasidium pullulans,0,
A0ABR0TU61,Aureobasidium pullulans,0,
A0ABR0TW05,Aureobasidium pullulans,0,
A0ABR0TBB2,Aureobasidium pullulans,0,
A0ABR0TC40,Aureobasidium pullulans,0,
A0ABR0TRG3,Aureobasidium pullulans,0,
A0ABR0TH41,Aureobasidium pullulans,0,
A0ABR0THE7,Aureobasidium pullulans,0,
A0ABR0TIL9,Aureobasidium pullulans,0,
A0ABR0TLW6,Aureobasidium pullulans,0,
A0ABR0TN68,Aureobasidium pullulans,0,
A0ABR0T898,Aureobasidium pullulans,0,
A0ABR0TCH7,Aureobasidium pullulans,0,
A0ABR0TD21,Aureobasidium pullulans,0,
A0ABR0T7W8,Aureobasidium pullulans,0,
A0ABR0TV06,Aureobasidium pullulans,0,
A0ABR0TLS6,Aureobasidium pullulans,0,
A0ABR0TGS1,Aureobasidium pullulans,0,
A0ABR0TJ90,Aureobasidium pullulans,0,
A0ABR0TC76,Aureobasidium pullulans,0,
A0ABR0T9R8,Aureobasidium pullulans,0,
A0ABR0T5K9,Aureobasidium pullulans,0,
A0ABR0T6C1,Aureobasidium pullulans,0,
A0ABR0TH09,Aureobasidium pullulans,0,
A0ABR0T6D8,Aureobasidium pullulans,0,
A0ABR0T8D5,Aureobasidium pullulans,0,
A0ABR0TJ01,Aureobasidium pullulans,0,
A0ABR0TK18,Aureobasidium pullulans,0,
A0ABR0TJK1,Aureobasidium pullulans,0,
A0ABR0TCZ0,Aureobasidium pullulans,0,
A0ABR0TI94,Aureobasidium pullulans,0,
A0ABR0T902,Aureobasidium pullulans,0,
A0ABR0TEI5,Aureobasidium pullulans,0,
A0ABR0T9H8,Aureobasidium pullulans,0,
A0ABR0TQ27,Aureobasidium pullulans,0,
A0ABR0T4H7,Aureobasidium pullulans,0,
A0ABR0TRN3,Aureobasidium pullulans,0,
A0ABR0TM92,Aureobasidium pullulans,0,
A0ABR0TW51,Aureobasidium pullulans,0,
A0ABR0TXT0,Aureobasidium pullulans,0,
A0ABR0TLT5,Aureobasidium pullulans,0,
A0ABR0T4C5,Aureobasidium pullulans,0,
A0ABR0T6E4,Aureobasidium pullulans,0,
A0ABR0T8W6,Aureobasidium pullulans,0,
A0ABR0TMG4,Aureobasidium pullulans,0,
A0ABR0TSQ7,Aureobasidium pullulans,0,
A0ABR0TLW1,Aureobasidium pullulans,0,
A0ABR0TN95,Aureobasidium pullulans,0,
A0ABR0T7V7,Aureobasidium pullulans,0,
A0ABR0TWU7,Aureobasidium pullulans,0,
A0ABR0TDN9,Aureobasidium pullulans,0,
A0ABR0T6R3,Aureobasidium pullulans,0,
A0ABR0T5V7,Aureobasidium pullulans,0,
A0ABR0TP26,Aureobasidium pullulans,0,
A0ABR0TG53,Aureobasidium pullulans,0,
A0ABR0TKW6,Aureobasidium pullulans,0,
A0ABR0TME7,Aureobasidium pullulans,0,
A0ABR0TWD1,Aureobasidium pullulans,0,
A0ABR0TUY1,Aureobasidium pullulans,0,
A0ABR0T887,Aureobasidium pullulans,0,
A0ABR0TL84,Aureobasidium pullulans,0,
A0ABR0THU6,Aureobasidium pullulans,0,
A0ABR0TL39,Aureobasidium pullulans,0,
A0ABR0TED8,Aureobasidium pullulans,0,
A0ABR0T4U1,Aureobasidium pullulans,0,
A0ABR0T4T6,Aureobasidium pullulans,0,
A0ABR0T8Q9,Aureobasidium pullulans,0,
A0ABR0TTL8,Aureobasidium pullulans,0,
A0ABR0T847,Aureobasidium pullulans,0,
A0ABR0TG77,Aureobasidium pullulans,0,
A0ABR0TWU1,Aureobasidium pullulans,0,
A0ABR0T8R2,Aureobasidium pullulans,0,
A0ABR0TBI4,Aureobasidium pullulans,0,
A0ABR0TBG8,Aureobasidium pullulans,0,
A0ABR0TC69,Aureobasidium pullulans,0,
A0ABR0TC98,Aureobasidium pullulans,0,
A0ABR0TVZ6,Aureobasidium pullulans,0,
A0ABR0TVR4,Aureobasidium pullulans,0,
A0ABR0TQJ5,Aureobasidium pullulans,0,
A0ABR0TM51,Aureobasidium pullulans,0,
A0ABR0TMU2,Aureobasidium pullulans,0,
A0ABR0TNK6,Aureobasidium pullulans,0,
A0ABR0TLP4,Aureobasidium pullulans,0,
A0ABR0TAN8,Aureobasidium pullulans,0,
A0ABR0TGY5,Aureobasidium pullulans,0,
A0ABR0TDX2,Aureobasidium pullulans,0,
A0ABR0TTX2,Aureobasidium pullulans,0,
A0ABR0TW89,Aureobasidium pullulans,0,
A0ABR0TVS6,Aureobasidium pullulans,0,
A0ABR0T9J0,Aureobasidium pullulans,0,
A0ABR0TAD6,Aureobasidium pullulans,0,
A0ABR0TPL8,Aureobasidium pullulans,0,
A0ABR0TGB8,Aureobasidium pullulans,0,
A0ABR0T6L9,Aureobasidium pullulans,0,
A0ABR0T693,Aureobasidium pullulans,0,
A0ABR0TAZ7,Aureobasidium pullulans,0,
A0ABR0TFM4,Aureobasidium pullulans,0,
A0ABR0TEW5,Aureobasidium pullulans,0,
A0ABR0T6W2,Aureobasidium pullulans,0,
A0ABR0T738,Aureobasidium pullulans,0,
A0ABR0TIV0,Aureobasidium pullulans,0,
A0ABR0TS27,Aureobasidium pullulans,0,
A0ABR0TTX9,Aureobasidium pullulans,0,
A0ABR0TH53,Aureobasidium pullulans,0,
A0ABR0T605,Aureobasidium pullulans,0,
A0ABR0TNF9,Aureobasidium pullulans,0,
A0ABR0TV44,Aureobasidium pullulans,0,
A0ABR0TDJ7,Aureobasidium pullulans,0,
A0ABR0TS84,Aureobasidium pullulans,0,
A0ABR0TQL7,Aureobasidium pullulans,0,
A0ABR0TIL6,Aureobasidium pullulans,0,
A0ABR0TUB8,Aureobasidium pullulans,0,
A0ABR0TKX7,Aureobasidium pullulans,0,
A0ABR0TWD5,Aureobasidium pullulans,0,
A0ABR0T912,Aureobasidium pullulans,0,
A0ABR0T957,Aureobasidium pullulans,0,
A0ABR0TME3,Aureobasidium pullulans,0,
A0ABR0TTU4,Aureobasidium pullulans,0,
A0ABR0TWN3,Aureobasidium pullulans,0,
A0ABR0TT64,Aureobasidium pullulans,0,
A0ABR0T721,Aureobasidium pullulans,0,
A0ABR0T6C6,Aureobasidium pullulans,0,
A0ABR0TTG4,Aureobasidium pullulans,0,
A0ABR0T7P2,Aureobasidium pullulans,0,
A0ABR0TI09,Aureobasidium pullulans,0,
A0ABR0TEN1,Aureobasidium pullulans,0,
A0ABR0T4Z5,Aureobasidium pullulans,0,
A0ABR0TJ41,Aureobasidium pullulans,0,
A0ABR0TI52,Aureobasidium pullulans,0,
A0ABR0TH05,Aureobasidium pullulans,0,
A0ABR0TFU6,Aureobasidium pullulans,0,
A0ABR0TN66,Aureobasidium pullulans,0,
A0ABR0THY4,Aureobasidium pullulans,0,
A0ABR0TLZ0,Aureobasidium pullulans,0,
A0ABR0TP07,Aureobasidium pullulans,0,
A0ABR0TE94,Aureobasidium pullulans,0,
A0ABR0TNI0,Aureobasidium pullulans,0,
A0ABR0T8C2,Aureobasidium pullulans,0,
A0ABR0T812,Aureobasidium pullulans,0,
A0ABR0T512,Aureobasidium pullulans,0,
A0ABR0T506,Aureobasidium pullulans,0,
A0ABR0TR30,Aureobasidium pullulans,0,
A0ABR0TRJ9,Aureobasidium pullulans,0,
A0ABR0TP73,Aureobasidium pullulans,0,
A0ABR0TA09,Aureobasidium pullulans,0,
A0ABR0THY0,Aureobasidium pullulans,0,
A0ABR0TT02,Aureobasidium pullulans,0,
A0ABR0TKB2,Aureobasidium pullulans,0,
A0ABR0TVF4,Aureobasidium pullulans,0,
A0ABR0TLL9,Aureobasidium pullulans,0,
A0ABR0TBE7,Aureobasidium pullulans,0,
A0ABR0TMB3,Aureobasidium pullulans,0,
A0ABR0TD73,Aureobasidium pullulans,0,
A0ABR0TD50,Aureobasidium pullulans,0,
A0ABR0TN51,Aureobasidium pullulans,0,
A0ABR0TDR5,Aureobasidium pullulans,0,
A0ABR0TQ29,Aureobasidium pullulans,0,
A0ABR0T737,Aureobasidium pullulans,0,
A0ABR0TDL2,Aureobasidium pullulans,0,
A0ABR0T7F0,Aureobasidium pullulans,0,
A0ABR0TCK3,Aureobasidium pullulans,0,
A0ABR0TCE0,Aureobasidium pullulans,0,
A0ABR0TBJ2,Aureobasidium pullulans,0,
A0ABR0T6P8,Aureobasidium pullulans,0,
A0ABR0TR94,Aureobasidium pullulans,0,
A0ABR0TNU3,Aureobasidium pullulans,0,
A0ABR0T701,Aureobasidium pullulans,0,
A0ABR0TQF6,Aureobasidium pullulans,0,
A0ABR0T7H3,Aureobasidium pullulans,0,
A0ABR0TR69,Aureobasidium pullulans,0,
A0ABR0TP50,Aureobasidium pullulans,0,
A0ABR0TQ07,Aureobasidium pullulans,0,
A0ABR0THB0,Aureobasidium pullulans,0,
A0ABR0TAV9,Aureobasidium pullulans,0,
A0ABR0T720,Aureobasidium pullulans,0,
A0ABR0TV26,Aureobasidium pullulans,0,
A0ABR0T931,Aureobasidium pullulans,0,
A0ABR0TFJ7,Aureobasidium pullulans,0,
A0ABR0TWG9,Aureobasidium pullulans,0,
A0ABR0TFU3,Aureobasidium pullulans,0,
A0ABR0TC21,Aureobasidium pullulans,0,
A0ABR0T9Z5,Aureobasidium pullulans,0,
A0ABR0TX84,Aureobasidium pullulans,0,
A0ABR0TBT0,Aureobasidium pullulans,0,
A0ABR0TGH3,Aureobasidium pullulans,0,
A0ABR0TEG8,Aureobasidium pullulans,0,
A0ABR0T8J1,Aureobasidium pullulans,0,
A0ABR0TAB2,Aureobasidium pullulans,0,
A0ABR0T8Z8,Aureobasidium pullulans,0,
A0ABR0TRE1,Aureobasidium pullulans,0,
A0ABR0TG68,Aureobasidium pullulans,0,
A0ABR0TV29,Aureobasidium pullulans,0,
A0ABR0T5K2,Aureobasidium pullulans,0,
A0ABR0TAZ4,Aureobasidium pullulans,0,
A0ABR0TK37,Aureobasidium pullulans,0,
A0ABR0TMC4,Aureobasidium pullulans,0,
A0ABR0TF18,Aureobasidium pullulans,0,
A0ABR0TVP7,Aureobasidium pullulans,0,
A0ABR0TD13,Aureobasidium pullulans,0,
A0ABR0T7D0,Aureobasidium pullulans,0,
A0ABR0TQ00,Aureobasidium pullulans,0,
A0ABR0TM17,Aureobasidium pullulans,0,
A0ABR0T8U4,Aureobasidium pullulans,0,
A0ABR0TS93,Aureobasidium pullulans,0,
A0ABR0TMG6,Aureobasidium pullulans,0,
A0ABR0TX16,Aureobasidium pullulans,0,
A0ABR0TB97,Aureobasidium pullulans,0,
A0ABR0TCQ7,Aureobasidium pullulans,0,
A0ABR0TQG0,Aureobasidium pullulans,0,
A0ABR0TEJ4,Aureobasidium pullulans,0,
A0ABR0TVT0,Aureobasidium pullulans,0,
A0ABR0TW84,Aureobasidium pullulans,0,
A0ABR0TXF8,Aureobasidium pullulans,0,
A0ABR0TF32,Aureobasidium pullulans,0,
A0ABR0TM85,Aureobasidium pullulans,0,
A0ABR0TI82,Aureobasidium pullulans,0,
A0ABR0TQ50,Aureobasidium pullulans,0,
A0ABR0TQD3,Aureobasidium pullulans,0,
A0ABR0TQ56,Aureobasidium pullulans,0,
A0ABR0TR50,Aureobasidium pullulans,0,
A0ABR0TTW5,Aureobasidium pullulans,0,
A0ABR0TSY6,Aureobasidium pullulans,0,
A0ABR0TF76,Aureobasidium pullulans,0,
A0ABR0TTZ9,Aureobasidium pullulans,0,
A0ABR0TBM5,Aureobasidium pullulans,0,
A0ABR0TWV4,Aureobasidium pullulans,0,
A0ABR0T675,Aureobasidium pullulans,0,
A0ABR0TV58,Aureobasidium pullulans,0,
A0ABR0TMP9,Aureobasidium pullulans,0,
A0ABR0TMF8,Aureobasidium pullulans,0,
A0ABR0T9H5,Aureobasidium pullulans,0,
A0ABR0TJN8,Aureobasidium pullulans,0,
A0ABR0TV82,Aureobasidium pullulans,0,
A0ABR0TG78,Aureobasidium pullulans,0,
A0ABR0TJ45,Aureobasidium pullulans,0,
A0ABR0T9I6,Aureobasidium pullulans,0,
A0ABR0TC50,Aureobasidium pullulans,0,
A0ABR0TBN0,Aureobasidium pullulans,0,
A0ABR0TG05,Aureobasidium pullulans,0,
A0ABR0T7E4,Aureobasidium pullulans,0,
A0ABR0TPR9,Aureobasidium pullulans,0,
A0ABR0TRU9,Aureobasidium pullulans,0,
A0ABR0TJ33,Aureobasidium pullulans,0,
A0ABR0TIK7,Aureobasidium pullulans,0,
A0ABR0TH55,Aureobasidium pullulans,0,
A0ABR0T689,Aureobasidium pullulans,0,
A0ABR0TSZ4,Aureobasidium pullulans,0,
A0ABR0TEH3,Aureobasidium pullulans,0,
A0ABR0THT5,Aureobasidium pullulans,0,
A0ABR0THQ5,Aureobasidium pullulans,0,
A0ABR0TRK8,Aureobasidium pullulans,0,
A0ABR0T905,Aureobasidium pullulans,0,
A0ABR0T5P1,Aureobasidium pullulans,0,
A0ABR0TDM6,Aureobasidium pullulans,0,
A0ABR0T916,Aureobasidium pullulans,0,
A0ABR0T502,Aureobasidium pullulans,0,
A0ABR0TDL3,Aureobasidium pullulans,0,
A0ABR0TAS0,Aureobasidium pullulans,0,
A0ABR0T5R8,Aureobasidium pullulans,0,
A0ABR0TQP9,Aureobasidium pullulans,0,
A0ABR0T5V4,Aureobasidium pullulans,0,
A0ABR0TRK7,Aureobasidium pullulans,0,
A0ABR0TVJ4,Aureobasidium pullulans,0,
A0ABR0TPK1,Aureobasidium pullulans,0,
A0ABR0T7V0,Aureobasidium pullulans,0,
A0ABR0TNF0,Aureobasidium pullulans,0,
A0ABR0TSQ5,Aureobasidium pullulans,0,
A0ABR0TF60,Aureobasidium pullulans,0,
A0ABR0TPP5,Aureobasidium pullulans,0,
A0ABR0T6A6,Aureobasidium pullulans,0,
A0ABR0TJG2,Aureobasidium pullulans,0,
A0ABR0TSK8,Aureobasidium pullulans,0,
A0ABR0TKA9,Aureobasidium pullulans,0,
A0ABR0TFR7,Aureobasidium pullulans,0,
A0ABR0T761,Aureobasidium pullulans,0,
A0ABR0TJB0,Aureobasidium pullulans,0,
A0ABR0TGY8,Aureobasidium pullulans,0,
A0ABR0TCC3,Aureobasidium pullulans,0,
A0ABR0TN70,Aureobasidium pullulans,0,
A0ABR0TVW0,Aureobasidium pullulans,0,
A0ABR0T9N8,Aureobasidium pullulans,0,
A0ABR0T9C6,Aureobasidium pullulans,0,
A0ABR0T619,Aureobasidium pullulans,0,
A0ABR0TS91,Aureobasidium pullulans,0,
A0ABR0TDV9,Aureobasidium pullulans,0,
A0ABR0TFE2,Aureobasidium pullulans,0,
A0ABR0T546,Aureobasidium pullulans,0,
A0ABR0T7M4,Aureobasidium pullulans,0,
A0ABR0T4L3,Aureobasidium pullulans,0,
A0ABR0TB54,Aureobasidium pullulans,0,
A0ABR0TS69,Aureobasidium pullulans,0,
A0ABR0TB02,Aureobasidium pullulans,0,
A0ABR0TS97,Aureobasidium pullulans,0,
A0ABR0TQK8,Aureobasidium pullulans,0,
A0ABR0TWE6,Aureobasidium pullulans,0,
A0ABR0TVG6,Aureobasidium pullulans,0,
A0ABR0TKE9,Aureobasidium pullulans,0,
A0ABR0T4P7,Aureobasidium pullulans,0,
A0ABR0T9R9,Aureobasidium pullulans,0,
A0ABR0TN21,Aureobasidium pullulans,0,
A0ABR0TTE7,Aureobasidium pullulans,0,
A0ABR0TM70,Aureobasidium pullulans,0,
A0ABR0T6D2,Aureobasidium pullulans,0,
A0ABR0TQI0,Aureobasidium pullulans,0,
A0ABR0TC26,Aureobasidium pullulans,0,
A0ABR0TKX6,Aureobasidium pullulans,0,
A0ABR0TCD1,Aureobasidium pullulans,0,
A0ABR0TAR9,Aureobasidium pullulans,0,
A0ABR0T6W8,Aureobasidium pullulans,0,
A0ABR0TES7,Aureobasidium pullulans,0,
A0ABR0TTB1,Aureobasidium pullulans,0,
A0ABR0TG33,Aureobasidium pullulans,0,
A0ABR0TP03,Aureobasidium pullulans,0,
A0ABR0TWC1,Aureobasidium pullulans,0,
A0ABR0TU22,Aureobasidium pullulans,0,
A0ABR0TS96,Aureobasidium pullulans,0,
A0ABR0TAC4,Aureobasidium pullulans,0,
A0ABR0TSG7,Aureobasidium pullulans,0,
A0ABR0TU59,Aureobasidium pullulans,0,
A0ABR0THS6,Aureobasidium pullulans,0,
A0ABR0TRQ7,Aureobasidium pullulans,0,
A0ABR0TLV4,Aureobasidium pullulans,0,
A0ABR0TPW5,Aureobasidium pullulans,0,
A0ABR0TI74,Aureobasidium pullulans,0,
A0ABR0T9A6,Aureobasidium pullulans,0,
A0ABR0TNW2,Aureobasidium pullulans,0,
A0ABR0TDI4,Aureobasidium pullulans,0,
A0ABR0TE77,Aureobasidium pullulans,0,
A0ABR0TSB3,Aureobasidium pullulans,0,
A0ABR0TI86,Aureobasidium pullulans,0,
A0ABR0TNA3,Aureobasidium pullulans,0,
A0ABR0TRQ5,Aureobasidium pullulans,0,
A0ABR0TC93,Aureobasidium pullulans,0,
A0ABR0TB99,Aureobasidium pullulans,0,
A0ABR0TN02,Aureobasidium pullulans,0,
A0ABR0TDZ7,Aureobasidium pullulans,0,
A0ABR0TM01,Aureobasidium pullulans,0,
A0ABR0TRF5,Aureobasidium pullulans,0,
A0ABR0TU31,Aureobasidium pullulans,0,
A0ABR0TU04,Aureobasidium pullulans,0,
A0ABR0TT05,Aureobasidium pullulans,0,
A0ABR0TVU8,Aureobasidium pullulans,0,
A0ABR0TLR7,Aureobasidium pullulans,0,
A0ABR0TTY3,Aureobasidium pullulans,0,
A0ABR0TQD6,Aureobasidium pullulans,0,
A0ABR0TM13,Aureobasidium pullulans,0,
A0ABR0TN22,Aureobasidium pullulans,0,
A0ABR0TCA2,Aureobasidium pullulans,0,
A0ABR0THA6,Aureobasidium pullulans,0,
A0ABR0T8V2,Aureobasidium pullulans,0,
A0ABR0TTQ3,Aureobasidium pullulans,0,
A0ABR0TPG0,Aureobasidium pullulans,0,
A0ABR0TID6,Aureobasidium pullulans,0,
A0ABR0TMY2,Aureobasidium pullulans,0,
A0ABR0TD57,Aureobasidium pullulans,0,
A0ABR0TJB5,Aureobasidium pullulans,0,
A0ABR0TJ32,Aureobasidium pullulans,0,
A0ABR0TM27,Aureobasidium pullulans,0,
A0ABR0TEK7,Aureobasidium pullulans,0,
A0ABR0TKC6,Aureobasidium pullulans,0,
A0ABR0TNM1,Aureobasidium pullulans,0,
A0ABR0TJ38,Aureobasidium pullulans,0,
A0ABR0TKN3,Aureobasidium pullulans,0,
A0ABR0TRR1,Aureobasidium pullulans,0,
A0ABR0TXI1,Aureobasidium pullulans,0,
A0ABR0TW64,Aureobasidium pullulans,0,
A0ABR0TUC4,Aureobasidium pullulans,0,
A0ABR0T8S5,Aureobasidium pullulans,0,
A0ABR0T699,Aureobasidium pullulans,0,
A0ABR0TB74,Aureobasidium pullulans,0,
A0ABR0TGQ0,Aureobasidium pullulans,0,
A0ABR0TS70,Aureobasidium pullulans,0,
A0ABR0TB30,Aureobasidium pullulans,0,
A0ABR0T677,Aureobasidium pullulans,0,
A0ABR0TR82,Aureobasidium pullulans,0,
A0ABR0TNI1,Aureobasidium pullulans,0,
A0ABR0TR38,Aureobasidium pullulans,0,
A0ABR0TJ42,Aureobasidium pullulans,0,
A0ABR0TEF8,Aureobasidium pullulans,0,
A0ABR0TSF9,Aureobasidium pullulans,0,
A0ABR0TMF4,Aureobasidium pullulans,0,
A0ABR0TJB7,Aureobasidium pullulans,0,
A0ABR0TBN9,Aureobasidium pullulans,0,
A0ABR0TBQ3,Aureobasidium pullulans,0,
A0ABR0TTG2,Aureobasidium pullulans,0,
A0ABR0TQ52,Aureobasidium pullulans,0,
A0ABR0T9G4,Aureobasidium pullulans,0,
A0ABR0T7C2,Aureobasidium pullulans,0,
A0ABR0T625,Aureobasidium pullulans,0,
A0ABR0TFS0,Aureobasidium pullulans,0,
A0ABR0TII8,Aureobasidium pullulans,0,
A0ABR0TUN1,Aureobasidium pullulans,0,
A0ABR0TVD7,Aureobasidium pullulans,0,
A0ABR0TN90,Aureobasidium pullulans,0,
A0ABR0TPU3,Aureobasidium pullulans,0,
A0ABR0TCQ1,Aureobasidium pullulans,0,
A0ABR0TAA3,Aureobasidium pullulans,0,
A0ABR0T4V7,Aureobasidium pullulans,0,
A0ABR0TPX6,Aureobasidium pullulans,0,
A0ABR0TLV5,Aureobasidium pullulans,0,
A0ABR0TT60,Aureobasidium pullulans,0,
A0ABR0TUG8,Aureobasidium pullulans,0,
A0ABR0TM14,Aureobasidium pullulans,0,
A0ABR0TM90,Aureobasidium pullulans,0,
A0ABR0TEW9,Aureobasidium pullulans,0,
A0ABR0TKT5,Aureobasidium pullulans,0,
A0ABR0TJG3,Aureobasidium pullulans,0,
A0ABR0TDD1,Aureobasidium pullulans,0,
A0ABR0T4U0,Aureobasidium pullulans,0,
A0ABR0T8H2,Aureobasidium pullulans,0,
A0ABR0TRD8,Aureobasidium pullulans,0,
A0ABR0TUV0,Aureobasidium pullulans,0,
A0ABR0TVN0,Aureobasidium pullulans,0,
A0ABR0TDV3,Aureobasidium pullulans,0,
A0ABR0TMJ2,Aureobasidium pullulans,0,
A0ABR0TD64,Aureobasidium pullulans,0,
A0ABR0TLA1,Aureobasidium pullulans,0,
A0ABR0TUW5,Aureobasidium pullulans,0,
A0ABR0TVU4,Aureobasidium pullulans,0,
A0ABR0TVU3,Aureobasidium pullulans,0,
A0ABR0TWZ5,Aureobasidium pullulans,0,
A0ABR0TKU8,Aureobasidium pullulans,0,
A0ABR0TP12,Aureobasidium pullulans,0,
A0ABR0T917,Aureobasidium pullulans,0,
A0ABR0TKT6,Aureobasidium pullulans,0,
A0ABR0TJZ7,Aureobasidium pullulans,0,
A0ABR0TEJ1,Aureobasidium pullulans,0,
A0ABR0TR12,Aureobasidium pullulans,0,
A0ABR0TTT9,Aureobasidium pullulans,0,
A0ABR0T950,Aureobasidium pullulans,0,
A0ABR0TML3,Aureobasidium pullulans,0,
A0ABR0TMW2,Aureobasidium pullulans,0,
A0ABR0TEV2,Aureobasidium pullulans,0,
A0ABR0TWE9,Aureobasidium pullulans,0,
A0ABR0TUK3,Aureobasidium pullulans,0,
A0ABR0TJY9,Aureobasidium pullulans,0,
A0ABR0TQY8,Aureobasidium pullulans,0,
A0ABR0TX25,Aureobasidium pullulans,0,
A0ABR0TEB5,Aureobasidium pullulans,0,
A0ABR0TFN7,Aureobasidium pullulans,0,
A0ABR0T8G0,Aureobasidium pullulans,0,
A0ABR0T7Z4,Aureobasidium pullulans,0,
A0ABR0T909,Aureobasidium pullulans,0,
A0ABR0TQ02,Aureobasidium pullulans,0,
A0ABR0TVF7,Aureobasidium pullulans,0,
A0ABR0TV92,Aureobasidium pullulans,0,
A0ABR0THF2,Aureobasidium pullulans,0,
A0ABR0TGA0,Aureobasidium pullulans,0,
A0ABR0TNB7,Aureobasidium pullulans,0,
A0ABR0TFS5,Aureobasidium pullulans,0,
A0ABR0TI49,Aureobasidium pullulans,0,
A0ABR0TFZ9,Aureobasidium pullulans,0,
A0ABR0TH40,Aureobasidium pullulans,0,
A0ABR0T4K5,Aureobasidium pullulans,0,
A0ABR0TUW7,Aureobasidium pullulans,0,
A0ABR0TTN0,Aureobasidium pullulans,0,
A0ABR0T599,Aureobasidium pullulans,0,
A0ABR0TLH7,Aureobasidium pullulans,0,
A0ABR0TPZ4,Aureobasidium pullulans,0,
A0ABR0TAR3,Aureobasidium pullulans,0,
A0ABR0TEC5,Aureobasidium pullulans,0,
A0ABR0T6I8,Aureobasidium pullulans,0,
A0ABR0T4Y3,Aureobasidium pullulans,0,
A0ABR0TCG9,Aureobasidium pullulans,0,
A0ABR0TKP1,Aureobasidium pullulans,0,
A0ABR0TJ73,Aureobasidium pullulans,0,
A0ABR0TJ11,Aureobasidium pullulans,0,
A0ABR0TJ77,Aureobasidium pullulans,0,
A0ABR0TUA6,Aureobasidium pullulans,0,
A0ABR0TMD5,Aureobasidium pullulans,0,
A0ABR0TKT3,Aureobasidium pullulans,0,
A0ABR0TCM5,Aureobasidium pullulans,0,
A0ABR0TR05,Aureobasidium pullulans,0,
A0ABR0TTF9,Aureobasidium pullulans,0,
A0ABR0TRD3,Aureobasidium pullulans,0,
A0ABR0TBU6,Aureobasidium pullulans,0,
A0ABR0T6H7,Aureobasidium pullulans,0,
A0ABR0TIV7,Aureobasidium pullulans,0,
A0ABR0TVX6,Aureobasidium pullulans,0,
A0ABR0TVS0,Aureobasidium pullulans,0,
A0ABR0TWW6,Aureobasidium pullulans,0,
A0ABR0TRS6,Aureobasidium pullulans,0,
A0ABR0TRL9,Aureobasidium pullulans,0,
A0ABR0T7R4,Aureobasidium pullulans,0,
A0ABR0TH70,Aureobasidium pullulans,0,
A0ABR0TH57,Aureobasidium pullulans,0,
A0ABR0TT20,Aureobasidium pullulans,0,
A0ABR0TMJ6,Aureobasidium pullulans,0,
A0ABR0TTD3,Aureobasidium pullulans,0,
A0ABR0TS10,Aureobasidium pullulans,0,
A0ABR0TCE3,Aureobasidium pullulans,0,
A0ABR0TKW2,Aureobasidium pullulans,0,
A0ABR0TKQ7,Aureobasidium pullulans,0,
A0ABR0TT07,Aureobasidium pullulans,0,
A0ABR0TQ39,Aureobasidium pullulans,0,
A0ABR0TNM3,Aureobasidium pullulans,0,
A0ABR0T7Q5,Aureobasidium pullulans,0,
A0ABR0T830,Aureobasidium pullulans,0,
A0ABR0TX82,Aureobasidium pullulans,0,
A0ABR0TB40,Aureobasidium pullulans,0,
A0ABR0TQ12,Aureobasidium pullulans,0,
A0ABR0TF82,Aureobasidium pullulans,0,
A0ABR0TGQ6,Aureobasidium pullulans,0,
A0ABR0TDL1,Aureobasidium pullulans,0,
A0ABR0TEA5,Aureobasidium pullulans,0,
A0ABR0TTQ7,Aureobasidium pullulans,0,
A0ABR0TBD6,Aureobasidium pullulans,0,
A0ABR0TIJ9,Aureobasidium pullulans,0,
A0ABR0TKY9,Aureobasidium pullulans,0,
A0ABR0TLJ7,Aureobasidium pullulans,0,
A0ABR0TKT7,Aureobasidium pullulans,0,
A0ABR0TR43,Aureobasidium pullulans,0,
A0ABR0TNV7,Aureobasidium pullulans,0,
